message
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[2994]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.250(42273)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[2994]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.250(42273)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[2995]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.250(27873)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<189>Oct 18 2024 08:00:38 GPN-0192_LEM-TTC_AR12-01 %%01SHELL/5/CMDRECORD(l)[11212]:Record command information. (Task=vt1, Ip=10.255.253.18, User=soc_admin, Command=\""display arp all\"", Result=Success) ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[2996]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(52041)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[2997]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(52041)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-0159_LEN-CLI_AR12-01 LINE/4/USERLOGINFAIL:OID 1.3.6.1.4.1.2011.5.25.207.2.3 A user login fail. (UserIndex=0, UserName=Console, UserIP=Console0, UserChannel=CON0) ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[2999]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(3715)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3000]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.250(42051)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<189>Oct 18 2024 08:00:37 GPN-0159_LEN-CLI_AR12-01 %%01SHELL/5/CMDRECORD(l)[168767]:Record command information. (Task=Co0, Ip=**, User=**, Command=\""log on fail\"", Result=Success) ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3001]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.250(43460)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3003]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.250(36083)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3004]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(46648)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3006]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(11921)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3008]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(43326)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3009]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(43326)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3011]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(39682)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3013]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(45102)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3014]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(42184)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3015]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(38560)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:39 GPN-0192_LEM-TTC_AR12-01 LINE/4/USERLOGOUT:OID 1.3.6.1.4.1.2011.5.25.207.2.4 A user logout. (UserIndex=130, UserName=soc_admin, UserIP=10.255.253.18, UserChannel=VTY1) ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3016]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(57225)-> 8.8.4.4(53) (1) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3017]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(3598)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<189>Oct 18 2024 08:00:39 GPN-0192_LEM-TTC_AR12-01 %%01SHELL/5/CMDRECORD(l)[11213]:Record command information. (Task=vt1, Ip=10.255.253.18, User=soc_admin, Command=\""log off (ssh user)\"", Result=Success) ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3018]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(55088)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3021]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(53059)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3022]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(34080)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3025]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(41222)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<189>Oct 18 2024 08:00:39 GPN-0192_LEM-TTC_AR12-01 %%01CM/5/USER_OFFLINERESULT(s)[11214]:[USER_INFO_OFFLINE]DEVICEMAC:64-3e-8c-b1-1c-de;DEVICENAME:GPN-0192_LEM-TTC_AR12-01;USER:soc_admin;MAC:ff-ff-ff-ff-ff-ff;TIME:1729238439;ZONE:UTC+0200;DAYLIGHT:false;ERRCODE:19;RESULT:User request to offline;""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3028]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(38690)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:00:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[3029]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(55554)-> 8.8.4.4(53) (1) packets. ""}"
"{""schema"":null,""payload"":""<189>Oct 18 2024 08:00:39 GPN-0192_LEM-TTC_AR12-01 %%01CM/5/CM_USEROFFLINE(s)[11215]:The user succeeded in going offline. (UserType=SSH, UserName=soc_admin, UserMac=, IP=10.255.253.18, VPNName=, AccessTime=2024/10/18 10:00:36, OfflineTime=2024/10/18 10:00:39, Reason=User request to offline)""}"
