message
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[4431]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(59290)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[4431]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(59290)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[4432]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(50632)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:48 GPN-0870_FAN-NHL-CLI_AR12-01 %%01LLDP/4/BAD_PACKET(l)[4899]:2 invalid packets were received after latest notification. The last invalid packet came from interface GigabitEthernet0/0/1.""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[4434]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(58049)-> 8.8.4.4(53) (1) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[4437]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(17434)-> 8.8.4.4(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[4438]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(51536)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 17 2024 18:07:36 GPN-0008_SBA-DS_S97-01 %%01SECE/4/ARPMISS(l)[6083]:Attack occurred.(AttackType=Arp Miss Attack, SourceInterface=XGigabitEthernet3/0/1, SourceIP=165.90.56.174, AttackPackets=31 packets per second)""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[4440]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.253(40441)-> 8.8.8.8(53) (2) packets. ""}"
"{""schema"":null,""payload"":""<188>Oct 18 2024 08:15:37 GPN-1220_PEL-PRI-SCH_AR12-01 %%01QOS/4/SACL_LOG(l)[4441]:Ipv4 acl 3500,rule 120 deny 17 10.197.119.254(60906)-> 8.8.4.4(53) (2) packets. ""}"
